f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,-1e-06,-0.086488,-0.129179,-0.02995,-0.108577,-0.312035,-0.039665,-0.076187,-0.447831,-0.053824,-0.047924,-0.559122,-0.060607,-0.075715,-0.397271,0.009998,-0.108428,-0.509803,-0.052712,-0.106386,-0.408662,-0.086491,-0.104272,-0.309006,-0.094011,-0.004878,-0.375377,0.004287,-0.032461,-0.458898,-0.067474,-0.047192,-0.319216,-0.086464,-0.055893,-0.211815,-0.077972,0.061369,-0.338557,-0.012759,0.033097,-0.400253,-0.079726,-0.000143,-0.263124,-0.06911,-0.017451,-0.168432,-0.039367,0.123572,-0.28867,-0.033435,0.088158,-0.350459,-0.068939,0.054144,-0.270049,-0.054615,0.042805,-0.208756,-0.030615,T
0.0,0.0,-1e-06,-0.085693,-0.13148,-0.031111,-0.108192,-0.313119,-0.041228,-0.074751,-0.448748,-0.055529,-0.046519,-0.560401,-0.062276,-0.074686,-0.400896,0.010595,-0.108193,-0.511807,-0.051642,-0.105646,-0.410224,-0.085578,-0.103393,-0.310567,-0.09363,-0.003226,-0.379461,0.005385,-0.032002,-0.461395,-0.066635,-0.047878,-0.320741,-0.086264,-0.056957,-0.213682,-0.07843,0.063212,-0.342912,-0.011267,0.034564,-0.403619,-0.078041,-0.000795,-0.267423,-0.067349,-0.019565,-0.173204,-0.03794,0.124508,-0.292837,-0.031868,0.088519,-0.34879,-0.067555,0.052747,-0.270132,-0.053989,0.040207,-0.211528,-0.030736,T
0.0,0.0,-1e-06,-0.084305,-0.131103,-0.029747,-0.106072,-0.311922,-0.039044,-0.073843,-0.447919,-0.052744,-0.046682,-0.560437,-0.058906,-0.072586,-0.39921,0.012028,-0.104461,-0.509126,-0.048959,-0.102919,-0.406758,-0.081944,-0.101619,-0.307622,-0.089387,-0.001419,-0.37722,0.00689,-0.029806,-0.459712,-0.062609,-0.045494,-0.320167,-0.081234,-0.0546,-0.214413,-0.073238,0.064853,-0.340855,-0.009494,0.035748,-0.40228,-0.07458,0.000956,-0.266941,-0.064002,-0.017649,-0.173224,-0.034928,0.126128,-0.291518,-0.029602,0.088214,-0.348746,-0.063918,0.053837,-0.270689,-0.050177,0.042058,-0.211543,-0.026967,T
0.0,0.0,-1e-06,-0.085354,-0.127872,-0.031274,-0.105925,-0.309291,-0.041323,-0.071978,-0.444256,-0.055043,-0.044319,-0.555313,-0.061179,-0.074772,-0.39497,0.00681,-0.106183,-0.508264,-0.056168,-0.103569,-0.406066,-0.089918,-0.101686,-0.305935,-0.097546,-0.002797,-0.373827,0.002203,-0.029522,-0.455437,-0.069213,-0.044983,-0.315879,-0.087622,-0.053876,-0.210419,-0.079104,0.06392,-0.337293,-0.013673,0.036135,-0.396205,-0.079561,0.001242,-0.261058,-0.068443,-0.016856,-0.169577,-0.039038,0.125761,-0.287761,-0.033396,0.089093,-0.34177,-0.068275,0.055247,-0.262549,-0.054498,0.045108,-0.205111,-0.031214,T
0.0,0.0,-1e-06,-0.08414,-0.135306,-0.030759,-0.105372,-0.31764,-0.040897,-0.0721,-0.453115,-0.055556,-0.04248,-0.565036,-0.062722,-0.068897,-0.404213,0.012319,-0.10387,-0.515868,-0.050209,-0.10286,-0.412878,-0.08493,-0.101314,-0.313201,-0.093429,0.00264,-0.380091,0.007066,-0.028636,-0.46101,-0.064725,-0.044703,-0.31988,-0.085039,-0.053429,-0.213992,-0.077998,0.069027,-0.342008,-0.00972,0.038934,-0.403597,-0.077011,0.002869,-0.268463,-0.066901,-0.016821,-0.174511,-0.037738,0.130013,-0.291485,-0.030353,0.094165,-0.350404,-0.066429,0.056551,-0.272618,-0.05275,0.041033,-0.21311,-0.029191,T
0.0,0.0,-1e-06,-0.084725,-0.132782,-0.034676,-0.105111,-0.317131,-0.046151,-0.070948,-0.452138,-0.061266,-0.040413,-0.564294,-0.068628,-0.067172,-0.410956,0.007366,-0.107292,-0.514257,-0.05499,-0.107105,-0.410675,-0.088761,-0.104337,-0.312236,-0.097259,0.005937,-0.388175,0.003449,-0.032022,-0.464912,-0.07,-0.047622,-0.322618,-0.090333,-0.055993,-0.216179,-0.083177,0.072906,-0.34932,-0.012159,0.036641,-0.406522,-0.080451,0.00187,-0.269351,-0.070178,-0.017039,-0.175379,-0.041172,0.13314,-0.296125,-0.032125,0.095007,-0.350986,-0.069085,0.057777,-0.273411,-0.056808,0.04307,-0.217138,-0.034622,T
0.0,0.0,-1e-06,-0.084222,-0.135181,-0.033863,-0.10418,-0.318391,-0.044911,-0.069413,-0.45255,-0.059882,-0.038664,-0.564383,-0.067262,-0.068412,-0.409027,0.008775,-0.10712,-0.513016,-0.052998,-0.106941,-0.410661,-0.086382,-0.104051,-0.312391,-0.094564,0.004581,-0.386443,0.004411,-0.030955,-0.464633,-0.069059,-0.046637,-0.323678,-0.089962,-0.055489,-0.216815,-0.082915,0.071638,-0.348347,-0.011545,0.03643,-0.404365,-0.08015,0.001937,-0.266942,-0.070899,-0.017233,-0.172243,-0.042191,0.132234,-0.295919,-0.03169,0.095669,-0.351561,-0.068429,0.058824,-0.273775,-0.056031,0.043599,-0.216758,-0.033644,T
0.0,0.0,-1e-06,-0.08357,-0.132525,-0.033012,-0.10344,-0.314767,-0.044166,-0.068266,-0.447662,-0.059151,-0.037349,-0.559351,-0.066573,-0.066101,-0.408446,0.008533,-0.104443,-0.51105,-0.053352,-0.1041,-0.409832,-0.087279,-0.10236,-0.312849,-0.09585,0.006603,-0.386234,0.003844,-0.03005,-0.461714,-0.068745,-0.045959,-0.320736,-0.08908,-0.055172,-0.214856,-0.081916,0.073156,-0.347226,-0.012298,0.037763,-0.404099,-0.079524,0.00331,-0.26738,-0.069305,-0.015818,-0.173645,-0.040522,0.13297,-0.294158,-0.032584,0.094987,-0.349432,-0.06882,0.058644,-0.272394,-0.055964,0.044418,-0.216317,-0.033346,T
0.0,0.0,0.0,0.057946,-0.061162,-0.021427,0.080569,-0.168524,-0.028963,0.034199,-0.23567,-0.038705,-0.023431,-0.249947,-0.046975,0.046912,-0.29189,-0.009447,0.036167,-0.408537,-0.03029,0.021884,-0.480742,-0.045501,0.005847,-0.539468,-0.056536,-0.002518,-0.281554,-0.022829,-0.015029,-0.419045,-0.051148,-0.019753,-0.501546,-0.071638,-0.031689,-0.570183,-0.082036,-0.045544,-0.244137,-0.04016,-0.037623,-0.298355,-0.089459,-0.004889,-0.232351,-0.105581,0.012102,-0.18648,-0.102605,-0.076227,-0.191679,-0.058762,-0.044026,-0.217458,-0.099977,-0.008143,-0.162907,-0.107512,0.011461,-0.121154,-0.105061,U
0.0,0.0,0.0,0.058151,-0.060382,-0.023661,0.081411,-0.171969,-0.032093,0.032224,-0.238847,-0.042371,-0.026426,-0.256717,-0.051039,0.045856,-0.301301,-0.012144,0.033721,-0.42158,-0.033429,0.018856,-0.495753,-0.048852,0.002096,-0.556186,-0.060047,-0.005952,-0.289963,-0.025103,-0.019916,-0.431931,-0.054474,-0.024172,-0.515818,-0.075278,-0.037275,-0.584046,-0.085506,-0.05064,-0.250583,-0.042114,-0.039349,-0.305271,-0.093475,-0.005632,-0.234773,-0.109138,0.009639,-0.18671,-0.105124,-0.082099,-0.196849,-0.060504,-0.045401,-0.221595,-0.103856,-0.008402,-0.164714,-0.111239,0.010353,-0.122718,-0.108059,U
0.0,0.0,0.0,0.059575,-0.061716,-0.022047,0.08245,-0.173022,-0.029382,0.033694,-0.239778,-0.038792,-0.024668,-0.25564,-0.046714,0.047542,-0.30077,-0.011331,0.035485,-0.419934,-0.032707,0.020043,-0.494182,-0.048457,0.003147,-0.554802,-0.060103,-0.004153,-0.289444,-0.025281,-0.018085,-0.430315,-0.05494,-0.022807,-0.515608,-0.076394,-0.035706,-0.58502,-0.08748,-0.048913,-0.25055,-0.04321,-0.038485,-0.308315,-0.094497,-0.004566,-0.240384,-0.110987,0.011663,-0.193104,-0.107997,-0.080096,-0.196402,-0.062462,-0.043719,-0.223287,-0.105996,-0.006161,-0.167847,-0.114347,0.013464,-0.125783,-0.112245,U
0.0,0.0,0.0,0.060178,-0.060485,-0.021847,0.083421,-0.172559,-0.028447,0.035066,-0.239171,-0.036961,-0.024541,-0.252506,-0.044114,0.046999,-0.302095,-0.010315,0.034351,-0.421084,-0.030239,0.018815,-0.495145,-0.045342,0.002218,-0.555802,-0.056894,-0.004603,-0.289798,-0.023938,-0.018542,-0.429403,-0.052626,-0.023707,-0.514996,-0.074003,-0.03717,-0.58515,-0.085327,-0.049257,-0.250311,-0.041425,-0.039605,-0.307955,-0.092553,-0.005438,-0.240394,-0.109663,0.010718,-0.192364,-0.107153,-0.080001,-0.196298,-0.060113,-0.04371,-0.223101,-0.104587,-0.005894,-0.166786,-0.113646,0.013765,-0.123075,-0.111913,U
0.0,0.0,0.0,0.059518,-0.061819,-0.020713,0.08229,-0.172031,-0.02759,0.034547,-0.238516,-0.036668,-0.023481,-0.253473,-0.044549,0.04689,-0.298428,-0.010785,0.035025,-0.418256,-0.031552,0.020025,-0.492506,-0.046923,0.003762,-0.55347,-0.058445,-0.003901,-0.286953,-0.025054,-0.017056,-0.42704,-0.054041,-0.021936,-0.513911,-0.075417,-0.03462,-0.585746,-0.086856,-0.048184,-0.248294,-0.0431,-0.039417,-0.30801,-0.093762,-0.004531,-0.243849,-0.110792,0.013486,-0.19832,-0.108578,-0.07863,-0.194775,-0.062271,-0.044169,-0.225112,-0.106106,-0.005667,-0.170361,-0.114885,0.015484,-0.126672,-0.113172,U
0.0,0.0,0.0,0.059132,-0.059911,-0.022022,0.083589,-0.172057,-0.028934,0.035321,-0.240837,-0.037821,-0.024198,-0.254825,-0.04554,0.046371,-0.300191,-0.010385,0.034437,-0.420611,-0.030386,0.020208,-0.495194,-0.045299,0.004141,-0.556337,-0.056522,-0.004568,-0.288058,-0.023725,-0.017681,-0.428983,-0.052381,-0.022784,-0.514467,-0.073485,-0.036475,-0.585294,-0.084389,-0.048667,-0.249116,-0.040885,-0.039586,-0.308204,-0.092109,-0.005173,-0.24155,-0.108914,0.011324,-0.19427,-0.105882,-0.079721,-0.196053,-0.059167,-0.045127,-0.226847,-0.103481,-0.006957,-0.170918,-0.111938,0.013059,-0.126402,-0.109545,U
0.0,0.0,0.0,0.058269,-0.058988,-0.023749,0.082361,-0.170561,-0.032441,0.033518,-0.239511,-0.042918,-0.025674,-0.255663,-0.051933,0.045096,-0.300949,-0.013694,0.032603,-0.422053,-0.034839,0.018275,-0.496512,-0.050035,0.002042,-0.55725,-0.061194,-0.006725,-0.288607,-0.026562,-0.020593,-0.431094,-0.056163,-0.024839,-0.515324,-0.076804,-0.03826,-0.584089,-0.086985,-0.051227,-0.24881,-0.043245,-0.041183,-0.304788,-0.094943,-0.007055,-0.235039,-0.110184,0.008278,-0.18624,-0.105726,-0.082586,-0.195396,-0.061212,-0.046019,-0.223263,-0.104553,-0.008346,-0.167568,-0.111421,0.010606,-0.125333,-0.107811,U
0.0,0.0,0.0,0.059177,-0.060767,-0.022338,0.083847,-0.171647,-0.02982,0.036162,-0.239719,-0.039426,-0.023267,-0.254271,-0.047642,0.04703,-0.300339,-0.010966,0.035521,-0.421234,-0.031408,0.020919,-0.495613,-0.046223,0.004679,-0.556091,-0.057054,-0.004006,-0.28947,-0.024088,-0.017214,-0.431129,-0.052901,-0.021835,-0.516776,-0.073493,-0.034781,-0.586797,-0.083821,-0.048403,-0.251422,-0.041062,-0.038176,-0.308034,-0.091597,-0.004449,-0.240298,-0.107455,0.011506,-0.191892,-0.103777,-0.079527,-0.199045,-0.059323,-0.043974,-0.226572,-0.102217,-0.006055,-0.170984,-0.109963,0.013782,-0.12752,-0.107182,U
0.0,0.0,0.0,0.059309,-0.058407,-0.023158,0.083561,-0.170328,-0.031084,0.034329,-0.238866,-0.040843,-0.025011,-0.254463,-0.049141,0.045692,-0.300955,-0.012835,0.033641,-0.421438,-0.03386,0.019105,-0.496026,-0.049093,0.002853,-0.557202,-0.060447,-0.006203,-0.289456,-0.025958,-0.019644,-0.42978,-0.055631,-0.023923,-0.514803,-0.076714,-0.037007,-0.584217,-0.08748,-0.050682,-0.250647,-0.042953,-0.04022,-0.306548,-0.094781,-0.00617,-0.238059,-0.110895,0.009641,-0.189776,-0.107325,-0.081418,-0.197893,-0.061253,-0.04456,-0.223462,-0.10571,-0.006667,-0.166969,-0.114075,0.013073,-0.123616,-0.111571,U
0.0,0.0,0.0,0.059313,-0.06171,-0.022789,0.084417,-0.174315,-0.030659,0.035683,-0.243411,-0.040605,-0.02549,-0.255135,-0.049267,0.044995,-0.304404,-0.010847,0.032381,-0.425528,-0.030593,0.017826,-0.499902,-0.045348,0.001779,-0.560818,-0.056567,-0.006008,-0.291395,-0.024179,-0.019733,-0.432736,-0.052801,-0.024559,-0.5185,-0.073921,-0.038156,-0.589328,-0.084945,-0.050187,-0.251574,-0.041318,-0.040706,-0.30861,-0.091886,-0.005838,-0.240034,-0.107873,0.010308,-0.190682,-0.104329,-0.081165,-0.198027,-0.05978,-0.046791,-0.228841,-0.102256,-0.008262,-0.173483,-0.109596,0.011493,-0.129224,-0.106712,U
0.0,0.0,0.0,0.059719,-0.060983,-0.023646,0.083332,-0.17201,-0.032447,0.034134,-0.238456,-0.043181,-0.024666,-0.255756,-0.05256,0.045263,-0.305076,-0.013857,0.032579,-0.425417,-0.035764,0.017811,-0.500136,-0.051603,0.001303,-0.561206,-0.063178,-0.006922,-0.291958,-0.027303,-0.021811,-0.434804,-0.057604,-0.02662,-0.519835,-0.078732,-0.04018,-0.589259,-0.089262,-0.051949,-0.250519,-0.044737,-0.042131,-0.307246,-0.097087,-0.007312,-0.237784,-0.113179,0.009117,-0.189006,-0.109355,-0.083932,-0.195184,-0.063475,-0.048364,-0.222233,-0.107091,-0.009595,-0.168413,-0.114768,0.01125,-0.127835,-0.111915,U
0.0,0.0,0.0,0.059833,-0.063415,-0.024552,0.082187,-0.172153,-0.034632,0.032088,-0.23746,-0.046716,-0.025811,-0.256845,-0.057228,0.044036,-0.304777,-0.01472,0.031377,-0.425118,-0.037878,0.017177,-0.500131,-0.054383,0.00103,-0.561744,-0.066221,-0.008056,-0.292059,-0.027941,-0.022744,-0.434618,-0.059834,-0.027474,-0.519605,-0.081308,-0.040681,-0.589597,-0.09163,-0.05314,-0.251504,-0.045276,-0.042734,-0.306522,-0.098635,-0.007788,-0.235342,-0.113506,0.009328,-0.186974,-0.108265,-0.085094,-0.196787,-0.064059,-0.049668,-0.224384,-0.107428,-0.010841,-0.170336,-0.113906,0.010293,-0.130116,-0.109887,U
0.0,0.0,0.0,0.058578,-0.060528,-0.023664,0.082446,-0.171602,-0.032136,0.03258,-0.239811,-0.042199,-0.026197,-0.259024,-0.050822,0.043527,-0.304174,-0.013623,0.031543,-0.424014,-0.034505,0.017217,-0.498304,-0.049207,0.001228,-0.559021,-0.059839,-0.009371,-0.291512,-0.026426,-0.023374,-0.435,-0.05561,-0.026871,-0.519791,-0.075622,-0.039767,-0.588501,-0.085171,-0.054455,-0.251041,-0.043124,-0.044766,-0.305578,-0.095118,-0.008475,-0.239002,-0.111253,0.008549,-0.192287,-0.10723,-0.08629,-0.197322,-0.060969,-0.048635,-0.224767,-0.10431,-0.009943,-0.170961,-0.111429,0.009937,-0.130202,-0.107931,U
0.0,0.0,0.0,0.059399,-0.061823,-0.023638,0.082066,-0.170553,-0.032857,0.032128,-0.236324,-0.044016,-0.026092,-0.255289,-0.053661,0.043938,-0.303875,-0.014489,0.031098,-0.424226,-0.036595,0.01669,-0.49922,-0.052288,0.000699,-0.560839,-0.06367,-0.008539,-0.291187,-0.0278,-0.023317,-0.433236,-0.058613,-0.027481,-0.518398,-0.079711,-0.040486,-0.587681,-0.090018,-0.053642,-0.250742,-0.045012,-0.043413,-0.304841,-0.097365,-0.008069,-0.236238,-0.112685,0.008761,-0.188879,-0.108093,-0.085255,-0.196101,-0.063533,-0.048454,-0.22385,-0.106294,-0.009569,-0.170835,-0.112881,0.011204,-0.13073,-0.109109,U
0.0,0.0,0.0,0.059122,-0.060921,-0.022916,0.083128,-0.1717,-0.031148,0.032871,-0.23924,-0.041329,-0.027197,-0.254537,-0.050245,0.043966,-0.305121,-0.012994,0.030566,-0.425512,-0.033872,0.016116,-0.499552,-0.048879,8.9e-05,-0.560629,-0.059906,-0.008578,-0.291768,-0.026535,-0.023145,-0.434229,-0.055781,-0.027199,-0.519169,-0.076282,-0.040431,-0.588924,-0.086351,-0.053342,-0.250324,-0.043894,-0.043993,-0.303508,-0.095697,-0.008158,-0.235193,-0.112016,0.008992,-0.187522,-0.108237,-0.085186,-0.195305,-0.062416,-0.049035,-0.223065,-0.105226,-0.010106,-0.169521,-0.112284,0.01099,-0.128357,-0.108945,U
0.0,0.0,0.0,0.059722,-0.060867,-0.023839,0.083904,-0.173052,-0.032292,0.034384,-0.242138,-0.042652,-0.025364,-0.258176,-0.051542,0.044889,-0.305577,-0.01255,0.032542,-0.426617,-0.033706,0.018497,-0.501544,-0.048943,0.002477,-0.562567,-0.060102,-0.007547,-0.292975,-0.025575,-0.021682,-0.435834,-0.055881,-0.025794,-0.520894,-0.076902,-0.039473,-0.59024,-0.087028,-0.052438,-0.252709,-0.042589,-0.042378,-0.306786,-0.095451,-0.007471,-0.236431,-0.111505,0.008585,-0.187069,-0.107013,-0.084091,-0.199016,-0.060884,-0.047453,-0.225396,-0.104629,-0.008364,-0.17117,-0.112224,0.012529,-0.130142,-0.108947,U
0.0,0.0,0.0,0.059212,-0.061872,-0.022421,0.082373,-0.171335,-0.030671,0.032405,-0.237802,-0.040865,-0.026472,-0.254505,-0.049865,0.044267,-0.304093,-0.013468,0.031069,-0.425288,-0.034998,0.016059,-0.499837,-0.050286,-0.000504,-0.560897,-0.061375,-0.008209,-0.290621,-0.027022,-0.02309,-0.433817,-0.056929,-0.027659,-0.519897,-0.07774,-0.040661,-0.590241,-0.088083,-0.053224,-0.249285,-0.044391,-0.045352,-0.305768,-0.09616,-0.009082,-0.242088,-0.112838,0.009507,-0.197132,-0.109609,-0.085067,-0.194689,-0.062862,-0.049838,-0.22289,-0.105996,-0.01069,-0.171201,-0.113648,0.011047,-0.131375,-0.110845,U
0.0,0.0,0.0,0.058676,-0.059758,-0.023443,0.082333,-0.170802,-0.031945,0.032994,-0.238917,-0.042316,-0.026268,-0.255846,-0.051351,0.043155,-0.303375,-0.013372,0.030945,-0.423787,-0.034458,0.017013,-0.498096,-0.049249,0.001355,-0.558995,-0.059976,-0.009142,-0.290693,-0.026441,-0.023144,-0.433028,-0.056158,-0.026834,-0.517938,-0.07679,-0.039576,-0.58723,-0.086743,-0.053652,-0.250292,-0.043323,-0.043946,-0.304979,-0.096205,-0.009055,-0.236312,-0.112555,0.007102,-0.187847,-0.108312,-0.085267,-0.196159,-0.061302,-0.04843,-0.22479,-0.105662,-0.009708,-0.169935,-0.113153,0.010536,-0.127338,-0.109601,U
0.0,0.0,0.0,0.060059,-0.062197,-0.023086,0.083125,-0.174229,-0.030794,0.032618,-0.241398,-0.040453,-0.027106,-0.256282,-0.048694,0.046244,-0.304951,-0.012104,0.03392,-0.426276,-0.033279,0.018856,-0.501542,-0.048659,0.001949,-0.563364,-0.060036,-0.005519,-0.293054,-0.025329,-0.019478,-0.434871,-0.055191,-0.025223,-0.520597,-0.076285,-0.039354,-0.591097,-0.086937,-0.050522,-0.253606,-0.042531,-0.041296,-0.311018,-0.094417,-0.007393,-0.2414,-0.110234,0.009029,-0.192558,-0.106249,-0.081999,-0.199415,-0.061076,-0.047128,-0.228368,-0.105128,-0.008388,-0.172608,-0.113088,0.012597,-0.129181,-0.110304,U
0.0,0.0,0.0,0.060059,-0.062197,-0.023086,0.083125,-0.174229,-0.030794,0.032618,-0.241398,-0.040453,-0.027106,-0.256282,-0.048694,0.046244,-0.304951,-0.012104,0.03392,-0.426276,-0.033279,0.018856,-0.501542,-0.048659,0.001949,-0.563364,-0.060036,-0.005519,-0.293054,-0.025329,-0.019478,-0.434871,-0.055191,-0.025223,-0.520597,-0.076285,-0.039354,-0.591097,-0.086937,-0.050522,-0.253606,-0.042531,-0.041296,-0.311018,-0.094417,-0.007393,-0.2414,-0.110234,0.009029,-0.192558,-0.106249,-0.081999,-0.199415,-0.061076,-0.047128,-0.228368,-0.105128,-0.008388,-0.172608,-0.113088,0.012597,-0.129181,-0.110304,U
0.0,0.0,0.0,0.058987,-0.062871,-0.023412,0.082001,-0.173814,-0.031901,0.032116,-0.239913,-0.042401,-0.027475,-0.255928,-0.051435,0.043391,-0.306028,-0.012594,0.030686,-0.426842,-0.034031,0.016271,-0.501299,-0.049345,-5.3e-05,-0.562403,-0.060427,-0.009054,-0.292889,-0.025855,-0.023936,-0.435697,-0.055965,-0.028139,-0.520993,-0.076909,-0.041473,-0.590923,-0.087027,-0.054248,-0.252047,-0.043072,-0.044565,-0.305342,-0.095272,-0.009065,-0.235573,-0.110929,0.007557,-0.187643,-0.106368,-0.086288,-0.197453,-0.061578,-0.049817,-0.22478,-0.104321,-0.010738,-0.170926,-0.111017,0.009919,-0.130324,-0.10724,U
0.0,0.0,0.0,0.060488,-0.062121,-0.02425,0.083546,-0.17156,-0.033416,0.033595,-0.238055,-0.044326,-0.024607,-0.256292,-0.053719,0.045223,-0.304967,-0.014753,0.03246,-0.425832,-0.037024,0.017383,-0.501142,-0.053206,0.000597,-0.563043,-0.065086,-0.006951,-0.29231,-0.027811,-0.021197,-0.434259,-0.058684,-0.026546,-0.520052,-0.079867,-0.040475,-0.590233,-0.090537,-0.052262,-0.251744,-0.044928,-0.042028,-0.309316,-0.097294,-0.006581,-0.241406,-0.112887,0.010803,-0.193461,-0.108922,-0.084147,-0.197112,-0.063489,-0.04751,-0.225398,-0.107405,-0.008146,-0.172243,-0.115166,0.013349,-0.131775,-0.112426,U
0.0,0.0,1e-06,0.057362,-0.052912,-0.028228,0.076105,-0.156381,-0.04269,0.028356,-0.223265,-0.058876,-0.025913,-0.256072,-0.073623,0.052997,-0.290081,-0.022338,0.054977,-0.406402,-0.052162,0.051729,-0.482365,-0.07171,0.04291,-0.544702,-0.083996,0.0009,-0.282283,-0.035242,0.001822,-0.419437,-0.072547,0.008523,-0.50649,-0.096343,0.00435,-0.579262,-0.106902,-0.045891,-0.246005,-0.052543,-0.04165,-0.303341,-0.111145,-0.008859,-0.23402,-0.125901,0.008201,-0.18572,-0.118535,-0.084568,-0.192962,-0.071247,-0.05561,-0.227067,-0.117399,-0.019279,-0.174011,-0.121719,0.000659,-0.133236,-0.114366,U
0.0,0.0,1e-06,0.055999,-0.053682,-0.027904,0.074159,-0.156767,-0.042129,0.025574,-0.223297,-0.058163,-0.029688,-0.255454,-0.073084,0.05036,-0.289362,-0.021649,0.051733,-0.406332,-0.050551,0.048724,-0.481868,-0.069776,0.040305,-0.544437,-0.081894,-0.000951,-0.280588,-0.034453,-0.001028,-0.417323,-0.070466,0.004553,-0.503555,-0.094006,-0.000549,-0.576762,-0.104525,-0.046824,-0.243532,-0.051567,-0.042934,-0.298906,-0.109137,-0.01051,-0.229993,-0.124411,0.005603,-0.182402,-0.117468,-0.084885,-0.189641,-0.070014,-0.058393,-0.226738,-0.115009,-0.021812,-0.174874,-0.119057,-0.001653,-0.133265,-0.111631,U
0.0,0.0,1e-06,0.056127,-0.054819,-0.027532,0.07676,-0.15716,-0.040925,0.026632,-0.220293,-0.055882,-0.027944,-0.249955,-0.069513,0.051074,-0.295298,-0.021667,0.047957,-0.413607,-0.04954,0.040465,-0.489162,-0.067728,0.028631,-0.550772,-0.079229,-0.001858,-0.284454,-0.034233,-0.006774,-0.423378,-0.069233,-0.00534,-0.511667,-0.092107,-0.013403,-0.585,-0.102611,-0.0487,-0.245296,-0.051079,-0.045045,-0.300694,-0.107533,-0.010643,-0.235557,-0.123303,0.007478,-0.190215,-0.117619,-0.086879,-0.190779,-0.069278,-0.058028,-0.222817,-0.114126,-0.020254,-0.171476,-0.119286,0.001069,-0.132268,-0.11325,U
0.0,0.0,0.0,-0.059379,-0.065778,-0.041139,-0.085135,-0.170193,-0.05837,-0.04271,-0.24724,-0.075371,0.018754,-0.275324,-0.089226,-0.060818,-0.299695,-0.022497,-0.062784,-0.426028,-0.053894,-0.061761,-0.50213,-0.072382,-0.055279,-0.568393,-0.083353,-0.008853,-0.301257,-0.0245,-0.014666,-0.443552,-0.060421,-0.015069,-0.53233,-0.079569,-0.008981,-0.608636,-0.086831,0.038301,-0.271835,-0.032433,0.02939,-0.316754,-0.090425,0.002146,-0.232266,-0.099493,-0.01092,-0.168415,-0.087838,0.077616,-0.224527,-0.043627,0.044167,-0.240868,-0.09214,0.013473,-0.174851,-0.096425,-0.000285,-0.118163,-0.087223,U
0.0,0.0,0.0,-0.059604,-0.0657,-0.040994,-0.085074,-0.17051,-0.057485,-0.042358,-0.247135,-0.073705,0.019484,-0.274123,-0.086819,-0.061246,-0.298965,-0.02167,-0.063414,-0.426361,-0.051939,-0.062397,-0.502163,-0.069231,-0.056043,-0.568203,-0.079464,-0.00875,-0.301526,-0.023524,-0.015129,-0.444462,-0.058752,-0.016062,-0.532577,-0.077305,-0.010394,-0.608153,-0.084101,0.038508,-0.27268,-0.031302,0.028971,-0.316743,-0.088787,0.001919,-0.231198,-0.097874,-0.010316,-0.16744,-0.086384,0.077928,-0.225743,-0.042323,0.042662,-0.239013,-0.090849,0.012501,-0.172285,-0.09566,-9e-06,-0.115974,-0.086914,U
0.0,0.0,0.0,-0.060425,-0.065019,-0.043067,-0.084086,-0.169431,-0.060346,-0.040776,-0.248541,-0.077065,0.02085,-0.280181,-0.090513,-0.062997,-0.299501,-0.023282,-0.064778,-0.428849,-0.054389,-0.062374,-0.505768,-0.071369,-0.054038,-0.571686,-0.081237,-0.009945,-0.302834,-0.024321,-0.015354,-0.448068,-0.060688,-0.015117,-0.536339,-0.079015,-0.008655,-0.609849,-0.085156,0.037441,-0.274311,-0.0316,0.030593,-0.317668,-0.090179,0.003264,-0.233553,-0.099567,-0.00899,-0.17113,-0.088042,0.076971,-0.227936,-0.042287,0.042582,-0.23737,-0.09198,0.012204,-0.170786,-0.098071,-0.000123,-0.116044,-0.089996,U
0.0,0.0,0.0,-0.060456,-0.063334,-0.04266,-0.08737,-0.169798,-0.059158,-0.045897,-0.24836,-0.075027,0.015964,-0.276537,-0.087758,-0.063443,-0.297837,-0.023787,-0.065864,-0.425312,-0.054136,-0.064247,-0.500468,-0.071013,-0.056375,-0.566281,-0.081171,-0.01032,-0.302097,-0.024554,-0.017052,-0.446823,-0.059668,-0.017808,-0.533974,-0.07785,-0.011418,-0.608351,-0.084673,0.037695,-0.274876,-0.031293,0.028994,-0.320239,-0.089272,0.001296,-0.233895,-0.099128,-0.011267,-0.169203,-0.088456,0.077319,-0.229664,-0.041371,0.038395,-0.237014,-0.091466,0.008876,-0.169628,-0.098549,-0.001941,-0.113005,-0.091503,U
